user,month,income,expenses,week,weekly_value,category,category_value,ai_insight
14,2025-08,49787,24814,,,Travel,990,Bills are unusually high this month.
14,2025-08,49787,24814,,,Bills,3064,Bills are unusually high this month.
14,2025-08,49787,24814,,,Shopping,4679,Bills are unusually high this month.
14,2025-08,49787,24814,,,Entertainment,2836,Bills are unusually high this month.
14,2025-08,49787,24814,,,Misc,2759,Bills are unusually high this month.
14,2025-09,47424,25911,W1,4634,,,Entertainment spending increased 18%.
14,2025-09,47424,25911,W2,4478,,,Entertainment spending increased 18%.
14,2025-09,47424,25911,W3,6292,,,Entertainment spending increased 18%.
14,2025-09,47424,25911,W4,4022,,,Entertainment spending increased 18%.
14,2025-09,47424,25911,,,Food,6087,Entertainment spending increased 18%.
14,2025-09,47424,25911,,,Travel,6138,Entertainment spending increased 18%.
14,2025-09,47424,25911,,,Bills,7184,Entertainment spending increased 18%.
14,2025-09,47424,25911,,,Shopping,2874,Entertainment spending increased 18%.
14,2025-09,47424,25911,,,Entertainment,3473,Entertainment spending increased 18%.
14,2025-09,47424,25911,,,Misc,7223,Entertainment spending increased 18%.
14,2025-10,48795,19156,W1,6940,,,Travel spending is stable.
14,2025-10,48795,19156,W2,5712,,,Travel spending is stable.
14,2025-10,48795,19156,W3,5805,,,Travel spending is stable.
14,2025-10,48795,19156,W4,5863,,,Travel spending is stable.
14,2025-10,48795,19156,,,Food,5542,Travel spending is stable.
14,2025-10,48795,19156,,,Travel,1886,Travel spending is stable.
14,2025-10,48795,19156,,,Bills,949,Travel spending is stable.
14,2025-10,48795,19156,,,Shopping,3189,Travel spending is stable.
14,2025-10,48795,19156,,,Entertainment,4980,Travel spending is stable.
14,2025-10,48795,19156,,,Misc,3702,Travel spending is stable.
14,2025-11,46287,23278,W1,4584,,,Good job! Your spending is controlled.
14,2025-11,46287,23278,W2,5167,,,Good job! Your spending is controlled.
14,2025-11,46287,23278,W3,4021,,,Good job! Your spending is controlled.
14,2025-11,46287,23278,W4,4091,,,Good job! Your spending is controlled.
14,2025-11,46287,23278,,,Food,2192,Good job! Your spending is controlled.
14,2025-11,46287,23278,,,Travel,1036,Good job! Your spending is controlled.
14,2025-11,46287,23278,,,Bills,4694,Good job! Your spending is controlled.
14,2025-11,46287,23278,,,Shopping,4436,Good job! Your spending is controlled.
14,2025-11,46287,23278,,,Entertainment,7748,Good job! Your spending is controlled.
14,2025-11,46287,23278,,,Misc,3922,Good job! Your spending is controlled.
15,2025-06,46613,23516,W1,5076,,,You're overspending on Food this month.
15,2025-06,46613,23516,W2,6730,,,You're overspending on Food this month.
15,2025-06,46613,23516,W3,5006,,,You're overspending on Food this month.
15,2025-06,46613,23516,W4,5975,,,You're overspending on Food this month.
15,2025-06,46613,23516,,,Food,7164,You're overspending on Food this month.
15,2025-06,46613,23516,,,Travel,3122,You're overspending on Food this month.
15,2025-06,46613,23516,,,Bills,1071,You're overspending on Food this month.
15,2025-06,46613,23516,,,Shopping,7376,You're overspending on Food this month.
15,2025-06,46613,23516,,,Entertainment,3860,You're overspending on Food this month.
15,2025-06,46613,23516,,,Misc,5268,You're overspending on Food this month.
15,2025-07,48518,25120,W1,4190,,,Travel costs increased by 12% this month.
15,2025-07,48518,25120,W2,4483,,,Travel costs increased by 12% this month.
15,2025-07,48518,25120,W3,6262,,,Travel costs increased by 12% this month.
15,2025-07,48518,25120,W4,5240,,,Travel costs increased by 12% this month.
15,2025-07,48518,25120,,,Food,7801,Travel costs increased by 12% this month.
15,2025-07,48518,25120,,,Travel,7402,Travel costs increased by 12% this month.
15,2025-07,48518,25120,,,Bills,6047,Travel costs increased by 12% this month.
15,2025-07,48518,25120,,,Shopping,5563,Travel costs increased by 12% this month.
15,2025-07,48518,25120,,,Entertainment,3437,Travel costs increased by 12% this month.
15,2025-07,48518,25120,,,Misc,3288,Travel costs increased by 12% this month.
15,2025-08,46397,19022,W1,4622,,,Bills are unusually high this month.
15,2025-08,46397,19022,W2,4416,,,Bills are unusually high this month.
15,2025-08,46397,19022,W3,4666,,,Bills are unusually high this month.
15,2025-08,46397,19022,W4,6372,,,Bills are unusually high this month.
15,2025-08,46397,19022,,,Food,5698,Bills are unusually high this month.
15,2025-08,46397,19022,,,Travel,1562,Bills are unusually high this month.
15,2025-08,46397,19022,,,Bills,3623,Bills are unusually high this month.
15,2025-08,46397,19022,,,Shopping,6323,Bills are unusually high this month.
15,2025-08,46397,19022,,,Entertainment,7767,Bills are unusually high this month.
15,2025-08,46397,19022,,,Misc,6703,Bills are unusually high this month.
15,2025-09,45020,20875,W1,5247,,,Entertainment spending increased 18%.
15,2025-09,45020,20875,W2,4269,,,Entertainment spending increased 18%.
15,2025-09,45020,20875,W3,6440,,,Entertainment spending increased 18%.
15,2025-09,45020,20875,W4,4029,,,Entertainment spending increased 18%.
15,2025-09,45020,20875,,,Food,5508,Entertainment spending increased 18%.
15,2025-09,45020,20875,,,Travel,3189,Entertainment spending increased 18%.
15,2025-09,45020,20875,,,Bills,4512,Entertainment spending increased 18%.
15,2025-09,45020,20875,,,Shopping,1904,Entertainment spending increased 18%.
15,2025-09,45020,20875,,,Entertainment,6603,Entertainment spending increased 18%.
15,2025-09,45020,20875,,,Misc,3028,Entertainment spending increased 18%.
15,2025-10,47488,21430,W1,6648,,,Travel spending is stable.
15,2025-10,47488,21430,W2,6140,,,Travel spending is stable.
15,2025-10,47488,21430,W3,4556,,,Travel spending is stable.
15,2025-10,47488,21430,W4,4870,,,Travel spending is stable.
15,2025-10,47488,21430,,,Food,4384,Travel spending is stable.
15,2025-10,47488,21430,,,Travel,2012,Travel spending is stable.
15,2025-10,47488,21430,,,Bills,1872,Travel spending is stable.
15,2025-10,47488,21430,,,Shopping,4237,Travel spending is stable.
15,2025-10,47488,21430,,,Entertainment,961,Travel spending is stable.
15,2025-10,47488,21430,,,Misc,4429,Travel spending is stable.
15,2025-11,47289,24332,W1,4206,,,Good job! Your spending is controlled.
15,2025-11,47289,24332,W2,4290,,,Good job! Your spending is controlled.
15,2025-11,47289,24332,W3,5021,,,Good job! Your spending is controlled.
15,2025-11,47289,24332,W4,6488,,,Good job! Your spending is controlled.
15,2025-11,47289,24332,,,Food,1077,Good job! Your spending is controlled.
15,2025-11,47289,24332,,,Travel,3654,Good job! Your spending is controlled.
15,2025-11,47289,24332,,,Bills,7937,Good job! Your spending is controlled.
15,2025-11,47289,24332,,,Shopping,7940,Good job! Your spending is controlled.
15,2025-11,47289,24332,,,Entertainment,7341,Good job! Your spending is controlled.
15,2025-11,47289,24332,,,Misc,883,Good job! Your spending is controlled.
16,2025-06,44515,21647,W1,6463,,,You're overspending on Food this month.
16,2025-06,44515,21647,W2,4924,,,You're overspending on Food this month.
16,2025-06,44515,21647,W3,6237,,,You're overspending on Food this month.
16,2025-06,44515,21647,W4,4190,,,You're overspending on Food this month.
16,2025-06,44515,21647,,,Food,6701,You're overspending on Food this month.
16,2025-06,44515,21647,,,Travel,2471,You're overspending on Food this month.
16,2025-06,44515,21647,,,Bills,5386,You're overspending on Food this month.
16,2025-06,44515,21647,,,Shopping,6795,You're overspending on Food this month.
16,2025-06,44515,21647,,,Entertainment,6101,You're overspending on Food this month.
16,2025-06,44515,21647,,,Misc,7663,You're overspending on Food this month.
16,2025-07,46725,25670,W1,6430,,,Travel costs increased by 12% this month.
16,2025-07,46725,25670,W2,4401,,,Travel costs increased by 12% this month.
16,2025-07,46725,25670,W3,6712,,,Travel costs increased by 12% this month.
16,2025-07,46725,25670,W4,6130,,,Travel costs increased by 12% this month.
16,2025-07,46725,25670,,,Food,7280,Travel costs increased by 12% this month.
16,2025-07,46725,25670,,,Travel,4913,Travel costs increased by 12% this month.
16,2025-07,46725,25670,,,Bills,1840,Travel costs increased by 12% this month.
16,2025-07,46725,25670,,,Shopping,5920,Travel costs increased by 12% this month.
16,2025-07,46725,25670,,,Entertainment,5671,Travel costs increased by 12% this month.
16,2025-07,46725,25670,,,Misc,7721,Travel costs increased by 12% this month.
16,2025-08,48439,22433,W1,6176,,,Bills are unusually high this month.
16,2025-08,48439,22433,W2,5092,,,Bills are unusually high this month.
16,2025-08,48439,22433,W3,4255,,,Bills are unusually high this month.
16,2025-08,48439,22433,W4,4849,,,Bills are unusually high this month.
16,2025-08,48439,22433,,,Food,5970,Bills are unusually high this month.
16,2025-08,48439,22433,,,Travel,952,Bills are unusually high this month.
16,2025-08,48439,22433,,,Bills,3271,Bills are unusually high this month.
16,2025-08,48439,22433,,,Shopping,7251,Bills are unusually high this month.
16,2025-08,48439,22433,,,Entertainment,3476,Bills are unusually high this month.
16,2025-08,48439,22433,,,Misc,3442,Bills are unusually high this month.
16,2025-09,46189,21887,W1,4852,,,Entertainment spending increased 18%.
16,2025-09,46189,21887,W2,5030,,,Entertainment spending increased 18%.
16,2025-09,46189,21887,W3,6326,,,Entertainment spending increased 18%.
16,2025-09,46189,21887,W4,4046,,,Entertainment spending increased 18%.
16,2025-09,46189,21887,,,Food,6041,Entertainment spending increased 18%.
16,2025-09,46189,21887,,,Travel,6078,Entertainment spending increased 18%.
16,2025-09,46189,21887,,,Bills,5336,Entertainment spending increased 18%.
16,2025-09,46189,21887,,,Shopping,1989,Entertainment spending increased 18%.
16,2025-09,46189,21887,,,Entertainment,2433,Entertainment spending increased 18%.
16,2025-09,46189,21887,,,Misc,2443,Entertainment spending increased 18%.
16,2025-10,49731,23036,W1,6256,,,Travel spending is stable.
16,2025-10,49731,23036,W2,6513,,,Travel spending is stable.
16,2025-10,49731,23036,W3,6627,,,Travel spending is stable.
16,2025-10,49731,23036,W4,6903,,,Travel spending is stable.
16,2025-10,49731,23036,,,Food,3105,Travel spending is stable.
16,2025-10,49731,23036,,,Travel,1876,Travel spending is stable.
16,2025-10,49731,23036,,,Bills,7460,Travel spending is stable.
16,2025-10,49731,23036,,,Shopping,4291,Travel spending is stable.
16,2025-10,49731,23036,,,Entertainment,1986,Travel spending is stable.
16,2025-10,49731,23036,,,Misc,7637,Travel spending is stable.
16,2025-11,44787,22120,W1,4087,,,Good job! Your spending is controlled.
16,2025-11,44787,22120,W2,6134,,,Good job! Your spending is controlled.
16,2025-11,44787,22120,W3,4415,,,Good job! Your spending is controlled.
16,2025-11,44787,22120,W4,4508,,,Good job! Your spending is controlled.
16,2025-11,44787,22120,,,Food,857,Good job! Your spending is controlled.
16,2025-11,44787,22120,,,Travel,5077,Good job! Your spending is controlled.
16,2025-11,44787,22120,,,Bills,2174,Good job! Your spending is controlled.
16,2025-11,44787,22120,,,Shopping,6090,Good job! Your spending is controlled.
16,2025-11,44787,22120,,,Entertainment,3126,Good job! Your spending is controlled.
16,2025-11,44787,22120,,,Misc,1239,Good job! Your spending is controlled.
17,2025-06,49745,24299,W1,4472,,,You're overspending on Food this month.
17,2025-06,49745,24299,W2,5112,,,You're overspending on Food this month.
17,2025-06,49745,24299,W3,4665,,,You're overspending on Food this month.
17,2025-06,49745,24299,W4,4668,,,You're overspending on Food this month.
17,2025-06,49745,24299,,,Food,2550,You're overspending on Food this month.
17,2025-06,49745,24299,,,Travel,2238,You're overspending on Food this month.
17,2025-06,49745,24299,,,Bills,7125,You're overspending on Food this month.
17,2025-06,49745,24299,,,Shopping,2622,You're overspending on Food this month.
17,2025-06,49745,24299,,,Entertainment,2416,You're overspending on Food this month.
17,2025-06,49745,24299,,,Misc,1716,You're overspending on Food this month.
17,2025-07,51558,18442,W1,6975,,,Travel costs increased by 12% this month.
17,2025-07,51558,18442,W2,4603,,,Travel costs increased by 12% this month.
17,2025-07,51558,18442,W3,5409,,,Travel costs increased by 12% this month.
17,2025-07,51558,18442,W4,4944,,,Travel costs increased by 12% this month.
17,2025-07,51558,18442,,,Food,7202,Travel costs increased by 12% this month.
17,2025-07,51558,18442,,,Travel,1959,Travel costs increased by 12% this month.
17,2025-07,51558,18442,,,Bills,4877,Travel costs increased by 12% this month.
17,2025-07,51558,18442,,,Shopping,6760,Travel costs increased by 12% this month.
17,2025-07,51558,18442,,,Entertainment,1255,Travel costs increased by 12% this month.
17,2025-07,51558,18442,,,Misc,1867,Travel costs increased by 12% this month.
17,2025-08,46948,23180,W1,6092,,,Bills are unusually high this month.
17,2025-08,46948,23180,W2,4059,,,Bills are unusually high this month.
17,2025-08,46948,23180,W3,5261,,,Bills are unusually high this month.
17,2025-08,46948,23180,W4,5044,,,Bills are unusually high this month.
17,2025-08,46948,23180,,,Food,7758,Bills are unusually high this month.
17,2025-08,46948,23180,,,Travel,806,Bills are unusually high this month.
17,2025-08,46948,23180,,,Bills,1896,Bills are unusually high this month.
17,2025-08,46948,23180,,,Shopping,6717,Bills are unusually high this month.
17,2025-08,46948,23180,,,Entertainment,7490,Bills are unusually high this month.
17,2025-08,46948,23180,,,Misc,7760,Bills are unusually high this month.
17,2025-09,48166,19416,W1,4560,,,Entertainment spending increased 18%.
17,2025-09,48166,19416,W2,6561,,,Entertainment spending increased 18%.
17,2025-09,48166,19416,W3,4800,,,Entertainment spending increased 18%.
17,2025-09,48166,19416,W4,6459,,,Entertainment spending increased 18%.
17,2025-09,48166,19416,,,Food,1377,Entertainment spending increased 18%.
17,2025-09,48166,19416,,,Travel,1142,Entertainment spending increased 18%.
17,2025-09,48166,19416,,,Bills,7030,Entertainment spending increased 18%.
17,2025-09,48166,19416,,,Shopping,6833,Entertainment spending increased 18%.
17,2025-09,48166,19416,,,Entertainment,6158,Entertainment spending increased 18%.
17,2025-09,48166,19416,,,Misc,1183,Entertainment spending increased 18%.
17,2025-10,49350,21879,W1,4918,,,Travel spending is stable.
17,2025-10,49350,21879,W2,5710,,,Travel spending is stable.
17,2025-10,49350,21879,W3,4711,,,Travel spending is stable.
17,2025-10,49350,21879,W4,6499,,,Travel spending is stable.
17,2025-10,49350,21879,,,Food,3857,Travel spending is stable.
17,2025-10,49350,21879,,,Travel,7043,Travel spending is stable.
17,2025-10,49350,21879,,,Bills,5774,Travel spending is stable.
17,2025-10,49350,21879,,,Shopping,3135,Travel spending is stable.
17,2025-10,49350,21879,,,Entertainment,1485,Travel spending is stable.
17,2025-10,49350,21879,,,Misc,7882,Travel spending is stable.
17,2025-11,50346,25406,W1,5736,,,Good job! Your spending is controlled.
17,2025-11,50346,25406,W2,4189,,,Good job! Your spending is controlled.
17,2025-11,50346,25406,W3,5967,,,Good job! Your spending is controlled.
17,2025-11,50346,25406,W4,6546,,,Good job! Your spending is controlled.
17,2025-11,50346,25406,,,Food,7463,Good job! Your spending is controlled.
17,2025-11,50346,25406,,,Travel,3473,Good job! Your spending is controlled.
17,2025-11,50346,25406,,,Bills,1516,Good job! Your spending is controlled.
17,2025-11,50346,25406,,,Shopping,6420,Good job! Your spending is controlled.
17,2025-11,50346,25406,,,Entertainment,3351,Good job! Your spending is controlled.
17,2025-11,50346,25406,,,Misc,1641,Good job! Your spending is controlled.
18,2025-06,44526,21485,W1,6025,,,You're overspending on Food this month.
18,2025-06,44526,21485,W2,5449,,,You're overspending on Food this month.
18,2025-06,44526,21485,W3,6702,,,You're overspending on Food this month.
18,2025-06,44526,21485,W4,6851,,,You're overspending on Food this month.
18,2025-06,44526,21485,,,Food,1911,You're overspending on Food this month.
18,2025-06,44526,21485,,,Travel,4307,You're overspending on Food this month.
18,2025-06,44526,21485,,,Bills,4204,You're overspending on Food this month.
18,2025-06,44526,21485,,,Shopping,7844,You're overspending on Food this month.
18,2025-06,44526,21485,,,Entertainment,1379,You're overspending on Food this month.
18,2025-06,44526,21485,,,Misc,5495,You're overspending on Food this month.
18,2025-07,50599,24101,W1,5312,,,Travel costs increased by 12% this month.
18,2025-07,50599,24101,W2,5771,,,Travel costs increased by 12% this month.
18,2025-07,50599,24101,W3,6559,,,Travel costs increased by 12% this month.
18,2025-07,50599,24101,W4,6545,,,Travel costs increased by 12% this month.
18,2025-07,50599,24101,,,Food,3433,Travel costs increased by 12% this month.
18,2025-07,50599,24101,,,Travel,4767,Travel costs increased by 12% this month.
18,2025-07,50599,24101,,,Bills,3643,Travel costs increased by 12% this month.
18,2025-07,50599,24101,,,Shopping,5164,Travel costs increased by 12% this month.
18,2025-07,50599,24101,,,Entertainment,4086,Travel costs increased by 12% this month.
18,2025-07,50599,24101,,,Misc,5079,Travel costs increased by 12% this month.
18,2025-08,46418,19748,W1,5851,,,Bills are unusually high this month.
18,2025-08,46418,19748,W2,6267,,,Bills are unusually high this month.
18,2025-08,46418,19748,W3,4634,,,Bills are unusually high this month.
18,2025-08,46418,19748,W4,6287,,,Bills are unusually high this month.
18,2025-08,46418,19748,,,Food,2948,Bills are unusually high this month.
18,2025-08,46418,19748,,,Travel,6305,Bills are unusually high this month.
18,2025-08,46418,19748,,,Bills,5890,Bills are unusually high this month.
18,2025-08,46418,19748,,,Shopping,6494,Bills are unusually high this month.
18,2025-08,46418,19748,,,Entertainment,2873,Bills are unusually high this month.
18,2025-08,46418,19748,,,Misc,2198,Bills are unusually high this month.
18,2025-09,47835,18479,W1,5178,,,Entertainment spending increased 18%.
18,2025-09,47835,18479,W2,6277,,,Entertainment spending increased 18%.
18,2025-09,47835,18479,W3,6098,,,Entertainment spending increased 18%.
18,2025-09,47835,18479,W4,4149,,,Entertainment spending increased 18%.
18,2025-09,47835,18479,,,Food,7262,Entertainment spending increased 18%.
18,2025-09,47835,18479,,,Travel,1528,Entertainment spending increased 18%.
18,2025-09,47835,18479,,,Bills,7912,Entertainment spending increased 18%.
18,2025-09,47835,18479,,,Shopping,3036,Entertainment spending increased 18%.
18,2025-09,47835,18479,,,Entertainment,6528,Entertainment spending increased 18%.
18,2025-09,47835,18479,,,Misc,6075,Entertainment spending increased 18%.
18,2025-10,48681,18571,W1,5167,,,Travel spending is stable.
18,2025-10,48681,18571,W2,5816,,,Travel spending is stable.
18,2025-10,48681,18571,W3,4540,,,Travel spending is stable.
18,2025-10,48681,18571,W4,4163,,,Travel spending is stable.
18,2025-10,48681,18571,,,Food,7532,Travel spending is stable.
18,2025-10,48681,18571,,,Travel,2725,Travel spending is stable.
18,2025-10,48681,18571,,,Bills,2555,Travel spending is stable.
18,2025-10,48681,18571,,,Shopping,4928,Travel spending is stable.
18,2025-10,48681,18571,,,Entertainment,1375,Travel spending is stable.
18,2025-10,48681,18571,,,Misc,6765,Travel spending is stable.
18,2025-11,49363,20390,W1,5131,,,Good job! Your spending is controlled.
18,2025-11,49363,20390,W2,6895,,,Good job! Your spending is controlled.
18,2025-11,49363,20390,W3,4186,,,Good job! Your spending is controlled.
18,2025-11,49363,20390,W4,5676,,,Good job! Your spending is controlled.
18,2025-11,49363,20390,,,Food,4401,Good job! Your spending is controlled.
18,2025-11,49363,20390,,,Travel,6638,Good job! Your spending is controlled.
18,2025-11,49363,20390,,,Bills,7051,Good job! Your spending is controlled.
18,2025-11,49363,20390,,,Shopping,1383,Good job! Your spending is controlled.
18,2025-11,49363,20390,,,Entertainment,7616,Good job! Your spending is controlled.
18,2025-11,49363,20390,,,Misc,4232,Good job! Your spending is controlled.
19,2025-06,49492,22989,W1,6429,,,You're overspending on Food this month.
19,2025-06,49492,22989,W2,4344,,,You're overspending on Food this month.
19,2025-06,49492,22989,W3,5891,,,You're overspending on Food this month.
19,2025-06,49492,22989,W4,4354,,,You're overspending on Food this month.
19,2025-06,49492,22989,,,Food,4148,You're overspending on Food this month.
19,2025-06,49492,22989,,,Travel,1869,You're overspending on Food this month.
19,2025-06,49492,22989,,,Bills,7261,You're overspending on Food this month.
19,2025-06,49492,22989,,,Shopping,4865,You're overspending on Food this month.
19,2025-06,49492,22989,,,Entertainment,5701,You're overspending on Food this month.
19,2025-06,49492,22989,,,Misc,3609,You're overspending on Food this month.
19,2025-07,47216,24752,W1,5076,,,Travel costs increased by 12% this month.
19,2025-07,47216,24752,W2,6319,,,Travel costs increased by 12% this month.
19,2025-07,47216,24752,W3,6512,,,Travel costs increased by 12% this month.
19,2025-07,47216,24752,W4,6700,,,Travel costs increased by 12% this month.
19,2025-07,47216,24752,,,Food,2793,Travel costs increased by 12% this month.
19,2025-07,47216,24752,,,Travel,3400,Travel costs increased by 12% this month.
19,2025-07,47216,24752,,,Bills,3366,Travel costs increased by 12% this month.
19,2025-07,47216,24752,,,Shopping,7604,Travel costs increased by 12% this month.
19,2025-07,47216,24752,,,Entertainment,1282,Travel costs increased by 12% this month.
19,2025-07,47216,24752,,,Misc,7238,Travel costs increased by 12% this month.
19,2025-08,51172,24920,W1,5873,,,Bills are unusually high this month.
19,2025-08,51172,24920,W2,5575,,,Bills are unusually high this month.
19,2025-08,51172,24920,W3,5587,,,Bills are unusually high this month.
19,2025-08,51172,24920,W4,4023,,,Bills are unusually high this month.
19,2025-08,51172,24920,,,Food,7225,Bills are unusually high this month.
19,2025-08,51172,24920,,,Travel,7687,Bills are unusually high this month.
19,2025-08,51172,24920,,,Bills,3036,Bills are unusually high this month.
19,2025-08,51172,24920,,,Shopping,1557,Bills are unusually high this month.
19,2025-08,51172,24920,,,Entertainment,7063,Bills are unusually high this month.
19,2025-08,51172,24920,,,Misc,3258,Bills are unusually high this month.
19,2025-09,42125,20478,W1,6938,,,Entertainment spending increased 18%.
19,2025-09,42125,20478,W2,5375,,,Entertainment spending increased 18%.
19,2025-09,42125,20478,W3,4642,,,Entertainment spending increased 18%.
19,2025-09,42125,20478,W4,5494,,,Entertainment spending increased 18%.
19,2025-09,42125,20478,,,Food,7997,Entertainment spending increased 18%.
19,2025-09,42125,20478,,,Travel,4842,Entertainment spending increased 18%.
19,2025-09,42125,20478,,,Bills,7553,Entertainment spending increased 18%.
19,2025-09,42125,20478,,,Shopping,5602,Entertainment spending increased 18%.
19,2025-09,42125,20478,,,Entertainment,2799,Entertainment spending increased 18%.
19,2025-09,42125,20478,,,Misc,2600,Entertainment spending increased 18%.
19,2025-10,43913,19090,W1,4482,,,Travel spending is stable.
19,2025-10,43913,19090,W2,4060,,,Travel spending is stable.
19,2025-10,43913,19090,W3,6126,,,Travel spending is stable.
19,2025-10,43913,19090,W4,5299,,,Travel spending is stable.
19,2025-10,43913,19090,,,Food,6563,Travel spending is stable.
19,2025-10,43913,19090,,,Travel,5463,Travel spending is stable.
19,2025-10,43913,19090,,,Bills,7493,Travel spending is stable.
19,2025-10,43913,19090,,,Shopping,7654,Travel spending is stable.
19,2025-10,43913,19090,,,Entertainment,2888,Travel spending is stable.
19,2025-10,43913,19090,,,Misc,3587,Travel spending is stable.
19,2025-11,45057,21833,W1,5544,,,Good job! Your spending is controlled.
19,2025-11,45057,21833,W2,4805,,,Good job! Your spending is controlled.
19,2025-11,45057,21833,W3,5042,,,Good job! Your spending is controlled.
19,2025-11,45057,21833,W4,5455,,,Good job! Your spending is controlled.
19,2025-11,45057,21833,,,Food,2445,Good job! Your spending is controlled.
19,2025-11,45057,21833,,,Travel,2173,Good job! Your spending is controlled.
19,2025-11,45057,21833,,,Bills,2319,Good job! Your spending is controlled.
19,2025-11,45057,21833,,,Shopping,2931,Good job! Your spending is controlled.
19,2025-11,45057,21833,,,Entertainment,1606,Good job! Your spending is controlled.
19,2025-11,45057,21833,,,Misc,3408,Good job! Your spending is controlled.
20,2025-06,42168,25708,W1,4275,,,You're overspending on Food this month.
20,2025-06,42168,25708,W2,4171,,,You're overspending on Food this month.
20,2025-06,42168,25708,W3,5924,,,You're overspending on Food this month.
20,2025-06,42168,25708,W4,6579,,,You're overspending on Food this month.
20,2025-06,42168,25708,,,Food,6963,You're overspending on Food this month.
20,2025-06,42168,25708,,,Travel,5359,You're overspending on Food this month.
20,2025-06,42168,25708,,,Bills,3012,You're overspending on Food this month.
20,2025-06,42168,25708,,,Shopping,7026,You're overspending on Food this month.
20,2025-06,42168,25708,,,Entertainment,7001,You're overspending on Food this month.
20,2025-06,42168,25708,,,Misc,2544,You're overspending on Food this month.
20,2025-07,42855,23045,W1,6496,,,Travel costs increased by 12% this month.
20,2025-07,42855,23045,W2,5079,,,Travel costs increased by 12% this month.
20,2025-07,42855,23045,W3,4173,,,Travel costs increased by 12% this month.
20,2025-07,42855,23045,W4,5032,,,Travel costs increased by 12% this month.
20,2025-07,42855,23045,,,Food,1413,Travel costs increased by 12% this month.
20,2025-07,42855,23045,,,Travel,3270,Travel costs increased by 12% this month.
20,2025-07,42855,23045,,,Bills,1934,Travel costs increased by 12% this month.
20,2025-07,42855,23045,,,Shopping,1469,Travel costs increased by 12% this month.
20,2025-07,42855,23045,,,Entertainment,4990,Travel costs increased by 12% this month.
20,2025-07,42855,23045,,,Misc,2360,Travel costs increased by 12% this month.
20,2025-08,46427,25477,W1,4312,,,Bills are unusually high this month.
20,2025-08,46427,25477,W2,4323,,,Bills are unusually high this month.
20,2025-08,46427,25477,W3,6788,,,Bills are unusually high this month.
20,2025-08,46427,25477,W4,5220,,,Bills are unusually high this month.
20,2025-08,46427,25477,,,Food,2000,Bills are unusually high this month.
20,2025-08,46427,25477,,,Travel,3460,Bills are unusually high this month.
20,2025-08,46427,25477,,,Bills,4842,Bills are unusually high this month.
20,2025-08,46427,25477,,,Shopping,5767,Bills are unusually high this month.
20,2025-08,46427,25477,,,Entertainment,6096,Bills are unusually high this month.
20,2025-08,46427,25477,,,Misc,4871,Bills are unusually high this month.
20,2025-09,51095,23970,W1,6486,,,Entertainment spending increased 18%.
20,2025-09,51095,23970,W2,4679,,,Entertainment spending increased 18%.
20,2025-09,51095,23970,W3,5425,,,Entertainment spending increased 18%.
20,2025-09,51095,23970,W4,5306,,,Entertainment spending increased 18%.
20,2025-09,51095,23970,,,Food,2866,Entertainment spending increased 18%.
20,2025-09,51095,23970,,,Travel,1607,Entertainment spending increased 18%.
20,2025-09,51095,23970,,,Bills,7682,Entertainment spending increased 18%.
20,2025-09,51095,23970,,,Shopping,6220,Entertainment spending increased 18%.
20,2025-09,51095,23970,,,Entertainment,5395,Entertainment spending increased 18%.
20,2025-09,51095,23970,,,Misc,4303,Entertainment spending increased 18%.
20,2025-10,46676,20173,W1,6127,,,Travel spending is stable.
20,2025-10,46676,20173,W2,4901,,,Travel spending is stable.
20,2025-10,46676,20173,W3,4305,,,Travel spending is stable.
20,2025-10,46676,20173,W4,4426,,,Travel spending is stable.
20,2025-10,46676,20173,,,Food,7517,Travel spending is stable.
20,2025-10,46676,20173,,,Travel,7264,Travel spending is stable.
20,2025-10,46676,20173,,,Bills,6096,Travel spending is stable.
20,2025-10,46676,20173,,,Shopping,1942,Travel spending is stable.
20,2025-10,46676,20173,,,Entertainment,1721,Travel spending is stable.
20,2025-10,46676,20173,,,Misc,2813,Travel spending is stable.
20,2025-11,46563,18387,W1,4499,,,Good job! Your spending is controlled.
20,2025-11,46563,18387,W2,4365,,,Good job! Your spending is controlled.
20,2025-11,46563,18387,W3,6227,,,Good job! Your spending is controlled.
20,2025-11,46563,18387,W4,4534,,,Good job! Your spending is controlled.
20,2025-11,46563,18387,,,Food,4970,Good job! Your spending is controlled.
20,2025-11,46563,18387,,,Travel,6871,Good job! Your spending is controlled.
20,2025-11,46563,18387,,,Bills,815,Good job! Your spending is controlled.
20,2025-11,46563,18387,,,Shopping,6463,Good job! Your spending is controlled.
20,2025-11,46563,18387,,,Entertainment,5560,Good job! Your spending is controlled.
20,2025-11,46563,18387,,,Misc,1273,Good job! Your spending is controlled.
21,2025-06,45997,24716,W1,5848,,,You're overspending on Food this month.
21,2025-06,45997,24716,W2,5263,,,You're overspending on Food this month.
21,2025-06,45997,24716,W3,4723,,,You're overspending on Food this month.
21,2025-06,45997,24716,W4,4931,,,You're overspending on Food this month.
21,2025-06,45997,24716,,,Food,2840,You're overspending on Food this month.
21,2025-06,45997,24716,,,Travel,7172,You're overspending on Food this month.
21,2025-06,45997,24716,,,Bills,953,You're overspending on Food this month.
21,2025-06,45997,24716,,,Shopping,5117,You're overspending on Food this month.
21,2025-06,45997,24716,,,Entertainment,7164,You're overspending on Food this month.
